class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_tilt,shoulder_tilt,mouth_tilt,eye_tilt
side-lean,0.4923841059207916,0.527363121509552,-0.9681079983711243,0.9999128580093384,0.503271222114563,0.4589744806289673,-0.9164798259735107,0.9998586177825928,0.516659140586853,0.45249882340431213,-0.9161446690559387,0.9998763799667358,0.5273542404174805,0.4465491473674774,-0.9154495000839233,0.9998494386672974,0.4603862762451172,0.480586975812912,-0.9176466464996338,0.9998596906661987,0.44682785868644714,0.4891764223575592,-0.9177219271659851,0.9998754262924194,0.4335394501686096,0.49795836210250854,-0.9176526665687561,0.9998525381088257,0.5485907196998596,0.4674108922481537,-0.600554347038269,0.9997864365577698,0.4208718538284302,0.5290737748146057,-0.5968841314315796,0.9998472929000854,0.5265031456947327,0.5709697604179382,-0.8497583866119385,0.999936580657959,0.4759235084056854,0.5934060215950012,-0.8497310876846313,0.9999195337295532,0.6969590783119202,0.8157656192779541,-0.3929375112056732,0.9997665286064148,0.35122865438461304,0.9141945242881775,-0.42423903942108154,0.9995754361152649,0.7645187973976135,1.2694233655929565,-0.2622162699699402,0.40067389607429504,0.2652307152748108,1.306191086769104,-0.33796173334121704,0.4615437686443329,0.7919275164604187,1.6146105527877808,-0.5012252926826477,0.04496302455663681,0.2595177888870239,1.7079765796661377,-0.5070239305496216,0.05329366400837898,0.8277702331542969,1.7327882051467896,-0.5659931898117065,0.04364922270178795,0.23487839102745056,1.7973768711090088,-0.5715248584747314,0.05374559015035629,0.7896837592124939,1.7577812671661377,-0.6478761434555054,0.07916658371686935,0.2624886929988861,1.8336583375930786,-0.6607831716537476,0.09217610210180283,0.7698133587837219,1.7118284702301025,-0.5509465932846069,0.07946307957172394,0.2632099986076355,1.7815144062042236,-0.5588247776031494,0.09455448389053345,0.6616945862770081,1.6611077785491943,0.04630720242857933,0.0016996791819110513,0.43023592233657837,1.6896299123764038,-0.03870517015457153,0.0014224910410121083,0.6674700379371643,2.3835504055023193,-0.028684185817837715,0.005751650780439377,0.45445510745048523,2.3985345363616943,-0.07772857695817947,0.006105775013566017,0.667354941368103,2.9608230590820312,0.37899312376976013,0.00667436933144927,0.45688802003860474,2.9745242595672607,0.1698460876941681,0.004224610980600119,0.6714811325073242,3.058675765991211,0.4231063425540924,0.005218397825956345,0.45169323682785034,3.0650856494903564,0.19216498732566833,0.003771231509745121,0.6470696926116943,3.150542974472046,0.16387860476970673,0.00482878228649497,0.5042366981506348,3.173964500427246,-0.08799977600574493,0.0030474411323666573,25.267628725995827,81.7407992494593,76.62721940039697,78.14895516711118
side-lean,0.49274662137031555,0.5242763757705688,-0.9312595725059509,0.9999120831489563,0.5037367939949036,0.4582635760307312,-0.878548264503479,0.999858021736145,0.5175071358680725,0.4521954357624054,-0.8782360553741455,0.9998759031295776,0.5292733311653137,0.44642409682273865,-0.8776125311851501,0.9998493194580078,0.4609788656234741,0.4791516959667206,-0.881685197353363,0.9998583793640137,0.44760116934776306,0.4873284101486206,-0.8817846179008484,0.9998739957809448,0.43543541431427,0.49572351574897766,-0.8816630840301514,0.9998505711555481,0.5493922829627991,0.46749261021614075,-0.5638951063156128,0.9997867941856384,0.42292484641075134,0.5252490639686584,-0.566489040851593,0.9998456239700317,0.5269313454627991,0.5675943493843079,-0.8137547969818115,0.9999366402626038,0.47592324018478394,0.5897117257118225,-0.8155532479286194,0.9999192357063293,0.6968663334846497,0.8165670037269592,-0.35526859760284424,0.9997685551643372,0.3524746894836426,0.9033263325691223,-0.40778717398643494,0.9995607733726501,0.762958288192749,1.272757887840271,-0.22956855595111847,0.39719727635383606,0.26631420850753784,1.3040480613708496,-0.3001237213611603,0.4563756287097931,0.7871549725532532,1.6181788444519043,-0.4836964011192322,0.04581545293331146,0.26622599363327026,1.700881838798523,-0.42553526163101196,0.050961460918188095,0.822632908821106,1.734359622001648,-0.5483598709106445,0.04453616961836815,0.24256186187267303,1.802642583847046,-0.48405879735946655,0.051539346575737,0.7836781740188599,1.7582600116729736,-0.628075897693634,0.0802873820066452,0.27502837777137756,1.8302345275878906,-0.5717391967773438,0.08865541219711304,0.7639104127883911,1.713370680809021,-0.5326240062713623,0.080850750207901,0.28690049052238464,1.7794115543365479,-0.4756588339805603,0.09071193635463715,0.6603625416755676,1.6557645797729492,0.04809918627142906,0.0016130340518429875,0.430043488740921,1.6809029579162598,-0.04050566256046295,0.0013497337931767106,0.6646575927734375,2.3669803142547607,-0.031673021614551544,0.0055885533802211285,0.45300978422164917,2.3802497386932373,-0.08245304971933365,0.006012659519910812,0.6643036007881165,2.9375996589660645,0.4187028706073761,0.006447136402130127,0.4526151120662689,2.9646542072296143,0.17137335240840912,0.00416148267686367,0.6684160828590393,3.0334901809692383,0.46969741582870483,0.005110376048833132,0.44725868105888367,3.0563905239105225,0.19506733119487762,0.0037467973306775093,0.6450291872024536,3.1270618438720703,0.22546039521694183,0.004670456517487764,0.49770432710647583,3.1649396419525146,-0.08130574971437454,0.002998676849529147,25.38582806632565,84.62897243607647,77.82679350231713,79.35681342294075
side-lean,0.4938381314277649,0.5226259231567383,-0.8485525250434875,0.9999008774757385,0.5037680268287659,0.4579235911369324,-0.7975326180458069,0.9998425245285034,0.5175114274024963,0.4519033133983612,-0.7972195148468018,0.9998628497123718,0.5293145775794983,0.4461062252521515,-0.7968015074729919,0.9998347163200378,0.4621022045612335,0.4788956344127655,-0.7985936403274536,0.9998387098312378,0.4491397738456726,0.4870547354221344,-0.7986103296279907,0.9998545050621033,0.43811628222465515,0.4955638647079468,-0.7984715700149536,0.9998260736465454,0.5493009090423584,0.46702840924263,-0.49105459451675415,0.999765932559967,0.42493003606796265,0.525031566619873,-0.4868282973766327,0.9998195767402649,0.527441680431366,0.5637909770011902,-0.7330918908119202,0.9999264478683472,0.47742825746536255,0.5866072773933411,-0.7327016592025757,0.9999042749404907,0.6947459578514099,0.8156933784484863,-0.2998051345348358,0.9997321367263794,0.3578172028064728,0.8915911912918091,-0.3424452841281891,0.9994432926177979,0.7605425119400024,1.2724971771240234,-0.21498456597328186,0.39052435755729675,0.2767089307308197,1.3107208013534546,-0.252149760723114,0.44278886914253235,0.7873732447624207,1.6172714233398438,-0.4842485785484314,0.046527449041604996,0.26985737681388855,1.654187798500061,-0.3813822865486145,0.04809129610657692,0.8230201005935669,1.7322136163711548,-0.5487240552902222,0.04551651328802109,0.24742749333381653,1.7671709060668945,-0.43916672468185425,0.04872630909085274,0.785602331161499,1.753622055053711,-0.6292523145675659,0.0811544805765152,0.2792930006980896,1.783655047416687,-0.5263028740882874,0.08375679701566696,0.7662074565887451,1.7107267379760742,-0.533360481262207,0.08215058594942093,0.292298823595047,1.7381322383880615,-0.4317363202571869,0.08573668450117111,0.6584773659706116,1.6476619243621826,0.048203397542238235,0.0015534160193055868,0.4315919280052185,1.669013261795044,-0.040635548532009125,0.001303918194025755,0.6598132252693176,2.3330435752868652,-0.032270513474941254,0.0057518500834703445,0.4527682662010193,2.3360230922698975,-0.1411290168762207,0.0062341331504285336,0.6567026972770691,2.90767502784729,0.42669036984443665,0.0064243837259709835,0.45114344358444214,2.9252378940582275,0.14681501686573029,0.0042350320145487785,0.6582368016242981,3.0047383308410645,0.4765588939189911,0.005097630899399519,0.4449087083339691,3.0207035541534424,0.17239075899124146,0.0038472379092127085,0.6422398686408997,3.0882246494293213,0.2310648262500763,0.004662402905523777,0.49483054876327515,3.11641788482666,-0.10918513685464859,0.003049826482310891,25.288709569579076,87.26905556422375,76.97470397484328,78.9858609572605
side-lean,0.49522459506988525,0.5225643515586853,-0.7992847561836243,0.9998942017555237,0.5040014386177063,0.4579489231109619,-0.7476837038993835,0.9998329877853394,0.5175854563713074,0.4519340693950653,-0.7473903298377991,0.9998542666435242,0.5294119119644165,0.446142315864563,-0.7469583749771118,0.9998244643211365,0.46267157793045044,0.47898784279823303,-0.7525480389595032,0.999828040599823,0.4499126076698303,0.4872582256793976,-0.752639889717102,0.9998441934585571,0.43932828307151794,0.49581384658813477,-0.7525279521942139,0.9998133778572083,0.5491606593132019,0.4670168459415436,-0.4460259974002838,0.999750018119812,0.4255073368549347,0.5260418057441711,-0.45814985036849976,0.9998074173927307,0.5283738970756531,0.5634118914604187,-0.6858007907867432,0.999920666217804,0.4791196286678314,0.586262583732605,-0.6900752186775208,0.9998978972434998,0.6931090950965881,0.8142473697662354,-0.2528078258037567,0.9997113347053528,0.362863689661026,0.8856039643287659,-0.333757609128952,0.9993891716003418,0.7550475597381592,1.2699168920516968,-0.17393308877944946,0.3785686194896698,0.28276458382606506,1.284448266029358,-0.25462058186531067,0.430634468793869,0.786555826663971,1.611777424812317,-0.459535151720047,0.047167375683784485,0.2794753611087799,1.6338446140289307,-0.3923167288303375,0.04490819573402405,0.8224725127220154,1.7233346700668335,-0.5266948342323303,0.046560563147068024,0.2590402364730835,1.749638319015503,-0.45307642221450806,0.04568266496062279,0.785641074180603,1.7409921884536743,-0.6062242388725281,0.08213843405246735,0.289451003074646,1.760064959526062,-0.5373144745826721,0.07868491858243942,0.7662371397018433,1.7005277872085571,-0.5089818239212036,0.08360299468040466,0.3020467162132263,1.7147107124328613,-0.44127315282821655,0.08036366105079651,0.658471941947937,1.6306747198104858,0.054233502596616745,0.0015121749602258205,0.4373156726360321,1.6543610095977783,-0.047072481364011765,0.0012784850550815463,0.6616302728652954,2.2923407554626465,0.010005257092416286,0.00560533395037055,0.4615846276283264,2.3053853511810303,-0.1334514170885086,0.006204464007169008,0.6615641713142395,2.8412933349609375,0.4968034327030182,0.006255622021853924,0.4614253044128418,2.8758745193481445,0.15429145097732544,0.004230803810060024,0.6628727316856384,2.9338810443878174,0.5483834147453308,0.005115019157528877,0.4542897641658783,2.9667980670928955,0.18054136633872986,0.003957872278988361,0.6536895036697388,3.018594741821289,0.31737756729125977,0.004562783986330032,0.508938729763031,3.064913749694824,-0.0916471928358078,0.0030685553792864084,25.267174291737497,88.04378327430534,75.97437644891981,78.50676634405046
side-lean,0.4977791905403137,0.5205180048942566,-0.9725030660629272,0.9998975992202759,0.5043373703956604,0.4568944573402405,-0.9169498682022095,0.9998379349708557,0.5177668929100037,0.4510282576084137,-0.9164447784423828,0.9998587369918823,0.5295285582542419,0.44531166553497314,-0.9161101579666138,0.9998299479484558,0.46387213468551636,0.47836750745773315,-0.9277793765068054,0.9998343586921692,0.4511612355709076,0.4871305227279663,-0.9278849959373474,0.9998497366905212,0.44084933400154114,0.4958378076553345,-0.9275529384613037,0.9998193979263306,0.549106240272522,0.46649712324142456,-0.5909316539764404,0.999759316444397,0.4258734881877899,0.528856635093689,-0.6341077089309692,0.999814510345459,0.5303794741630554,0.5625734925270081,-0.850488007068634,0.9999233484268188,0.48265305161476135,0.5848150253295898,-0.8636565804481506,0.9999019503593445,0.6932697296142578,0.8071032762527466,-0.3594825863838196,0.999718964099884,0.3631042540073395,0.8859156966209412,-0.4841185212135315,0.9994083642959595,0.7551676034927368,1.254109263420105,-0.22524787485599518,0.36972156167030334,0.28238651156425476,1.2801742553710938,-0.3944717049598694,0.41970786452293396,0.7897140383720398,1.5985907316207886,-0.45596930384635925,0.04695764183998108,0.28612053394317627,1.636504054069519,-0.455375611782074,0.041596125811338425,0.8283259868621826,1.7078971862792969,-0.5112633109092712,0.04674505069851875,0.2651008367538452,1.765965223312378,-0.5021518468856812,0.0424618162214756,0.7917417883872986,1.7313716411590576,-0.591117262840271,0.08215498924255371,0.302602082490921,1.7765573263168335,-0.5791279077529907,0.07327492535114288,0.7713524699211121,1.6910675764083862,-0.5037515759468079,0.08441237360239029,0.31523287296295166,1.7286593914031982,-0.49819624423980713,0.074866384267807,0.6613937020301819,1.606953501701355,0.06232468783855438,0.0014671504031866789,0.44456690549850464,1.639482021331787,-0.05554985627532005,0.0012455352116376162,0.6709413528442383,2.26311993598938,0.020249150693416595,0.005669389385730028,0.47340014576911926,2.2932958602905273,-0.1277976781129837,0.006218671798706055,0.6711143851280212,2.7756781578063965,0.5127570629119873,0.006157694384455681,0.4721279442310333,2.837028980255127,0.17374518513679504,0.004258962348103523,0.6721991300582886,2.865574836730957,0.5662413835525513,0.005056329537183046,0.46544089913368225,2.926424264907837,0.201717808842659,0.004033089615404606,0.6660116910934448,2.9598309993743896,0.3382853865623474,0.004424584098160267,0.5243547558784485,3.0295591354370117,-0.07860491424798965,0.003037734655663371,25.08241585956177,86.21947078061653,76.34714264321667,77.0001715506506
side-lean,0.4981578290462494,0.5203744173049927,-0.9949015974998474,0.9999006986618042,0.5042064785957336,0.4563656151294708,-0.9440783262252808,0.9998427033424377,0.5176186561584473,0.4500664472579956,-0.9435828328132629,0.9998630881309509,0.5294177532196045,0.44403305649757385,-0.9431856870651245,0.9998358488082886,0.4638744294643402,0.4783726930618286,-0.9482390284538269,0.9998395442962646,0.4511702358722687,0.48736876249313354,-0.948357343673706,0.9998538494110107,0.4409095048904419,0.49666059017181396,-0.9480571746826172,0.9998238682746887,0.5489557981491089,0.46361103653907776,-0.6310431361198425,0.9997690320014954,0.4258997142314911,0.5318437814712524,-0.6426849961280823,0.9998197555541992,0.5312895178794861,0.5624157190322876,-0.8773540258407593,0.9999265670776367,0.4837844967842102,0.5847316980361938,-0.8816152811050415,0.9999056458473206,0.6964817047119141,0.7957740426063538,-0.40649187564849854,0.9997304081916809,0.36497658491134644,0.8862194418907166,-0.4820430874824524,0.99942946434021,0.7633966207504272,1.2383383512496948,-0.27268630266189575,0.3687078058719635,0.2856229841709137,1.2804436683654785,-0.38442298769950867,0.4126783609390259,0.8107395172119141,1.5697076320648193,-0.45935624837875366,0.047849398106336594,0.29614800214767456,1.637428879737854,-0.4556693732738495,0.03863159939646721,0.854672372341156,1.6710150241851807,-0.5160682797431946,0.047948963940143585,0.2752169668674469,1.772343397140503,-0.5023099184036255,0.03953155130147934,0.8182830214500427,1.6993629932403564,-0.5961176753044128,0.08375942707061768,0.31608372926712036,1.7837384939193726,-0.5801045298576355,0.06833240389823914,0.7959194183349609,1.6619526147842407,-0.5077254772186279,0.08698457479476929,0.32880276441574097,1.7348320484161377,-0.4986793100833893,0.06987021863460541,0.6725026369094849,1.597364068031311,0.061889246106147766,0.0014443310210481286,0.45706266164779663,1.6357898712158203,-0.054974429309368134,0.0012203942751511931,0.6889694929122925,2.257354497909546,0.02362796850502491,0.005733212921768427,0.4924063980579376,2.299635648727417,-0.08714929968118668,0.006159873679280281,0.6931962370872498,2.769303321838379,0.4878730773925781,0.006154397502541542,0.49353769421577454,2.8349573612213135,0.21585650742053986,0.004274250473827124,0.6959093809127808,2.8601150512695312,0.5392035245895386,0.005042118951678276,0.48890960216522217,2.9222638607025146,0.24246546626091003,0.004095529206097126,0.6865851879119873,2.9538567066192627,0.3023628890514374,0.004333386197686195,0.5431815385818481,3.0285799503326416,-0.03315526992082596,0.002997303381562233,24.63334486385975,83.62450264297063,75.09212866055724,73.79927700352917
side-lean,0.4997785985469818,0.5177645683288574,-1.017326831817627,0.99990314245224,0.5046123266220093,0.45359572768211365,-0.9632627964019775,0.9998467564582825,0.5179798603057861,0.44731318950653076,-0.9627694487571716,0.9998666048049927,0.529840350151062,0.44129517674446106,-0.962304413318634,0.9998400211334229,0.46495839953422546,0.47694265842437744,-0.9711969494819641,0.9998451471328735,0.4525659680366516,0.4867292642593384,-0.9712615609169006,0.9998587965965271,0.4425385892391205,0.49647414684295654,-0.9710142612457275,0.9998297095298767,0.549164354801178,0.4616765081882477,-0.6368305087089539,0.9997760653495789,0.4266762435436249,0.5321487188339233,-0.6674584150314331,0.9998265504837036,0.5333462953567505,0.5605736970901489,-0.8946856260299683,0.9999290704727173,0.4857936501502991,0.5832179188728333,-0.9044509530067444,0.9999093413352966,0.6983445286750793,0.794549822807312,-0.4044422209262848,0.9997371435165405,0.3650217354297638,0.8864957094192505,-0.5031666159629822,0.9994539022445679,0.763484001159668,1.2373579740524292,-0.2774236500263214,0.35751307010650635,0.2917958199977875,1.3243595361709595,-0.440691202878952,0.4010222554206848,0.809955894947052,1.5305335521697998,-0.4828844666481018,0.04668297618627548,0.29989442229270935,1.6381858587265015,-0.5726749897003174,0.03629493713378906,0.8535115122795105,1.6245943307876587,-0.5362768769264221,0.04717041924595833,0.27949684858322144,1.7767452001571655,-0.6297446489334106,0.03736035153269768,0.816055178642273,1.6479371786117554,-0.6114330291748047,0.08264540135860443,0.3196578025817871,1.784636378288269,-0.7039758563041687,0.06476425379514694,0.7935224175453186,1.610879898071289,-0.5288528203964233,0.08588588237762451,0.33188313245773315,1.7360341548919678,-0.6154630780220032,0.06620807945728302,0.6740323305130005,1.5969403982162476,0.06583729386329651,0.0013961964286863804,0.45672979950904846,1.6354115009307861,-0.05905371159315109,0.0011806521797552705,0.6894945502281189,2.2631213665008545,0.03249579295516014,0.005816435441374779,0.49050039052963257,2.304047107696533,-0.07601191103458405,0.006108250468969345,0.6914892792701721,2.7847368717193604,0.5170242786407471,0.006213630083948374,0.4901934862136841,2.839064836502075,0.25136154890060425,0.004256068263202906,0.6935895681381226,2.8790457248687744,0.5693896412849426,0.005135929677635431,0.4848850965499878,2.927128314971924,0.2797313928604126,0.0041163708083331585,0.6839646697044373,2.9696996212005615,0.32724544405937195,0.004281537141650915,0.5431606769561768,3.0347068309783936,-0.008011932484805584,0.00293775019235909,24.73647473167772,83.27870348346758,76.3913340012091,73.04101962912361
side-lean,0.50157630443573,0.5173612833023071,-0.9925313591957092,0.9999074935913086,0.5054815411567688,0.45346686244010925,-0.9531930088996887,0.9998539090156555,0.5186657309532166,0.4471642076969147,-0.9534000754356384,0.9998731017112732,0.5303807258605957,0.44122758507728577,-0.952843964099884,0.9998478293418884,0.4669753611087799,0.4766923785209656,-0.9435489773750305,0.9998523592948914,0.45442885160446167,0.48646414279937744,-0.9437673091888428,0.9998649954795837,0.44446519017219543,0.49627384543418884,-0.943732500076294,0.999836802482605,0.5492658019065857,0.4615524709224701,-0.6043677926063538,0.9997879266738892,0.42867693305015564,0.5321769714355469,-0.6303313970565796,0.9998341798782349,0.5346346497535706,0.5603384375572205,-0.8791500329971313,0.9999323487281799,0.4878048896789551,0.5818250179290771,-0.8728688955307007,0.9999133348464966,0.6982997059822083,0.7943862080574036,-0.3626633584499359,0.9997484087944031,0.3662717044353485,0.887207567691803,-0.4778698980808258,0.9994778633117676,0.7625289559364319,1.2349193096160889,-0.2230536788702011,0.3481723368167877,0.2806784212589264,1.2923282384872437,-0.402276873588562,0.3931823968887329,0.8066927194595337,1.5394909381866455,-0.44404879212379456,0.04502721503376961,0.29224032163619995,1.6469576358795166,-0.520882785320282,0.034954316914081573,0.8479461073875427,1.6417975425720215,-0.4991230070590973,0.04587350785732269,0.27679696679115295,1.7771058082580566,-0.5784393548965454,0.03620303049683571,0.8111982941627502,1.6676099300384521,-0.5792377591133118,0.08081531524658203,0.2966976761817932,1.7816804647445679,-0.6585665941238403,0.06284092366695404,0.7898021340370178,1.6266855001449585,-0.49286243319511414,0.08399014919996262,0.3287457525730133,1.7369242906570435,-0.5670891404151917,0.0644240602850914,0.6733167767524719,1.5960311889648438,0.06991582363843918,0.0014055944047868252,0.45445284247398376,1.630560040473938,-0.06296850740909576,0.0011833945754915476,0.6863173246383667,2.2639870643615723,0.02554457262158394,0.005960881244391203,0.4854043424129486,2.3027737140655518,-0.12261409312486649,0.006085769273340702,0.6887539029121399,2.7899281978607178,0.45819327235221863,0.006269233301281929,0.48547080159187317,2.8395156860351562,0.1798352748155594,0.0042341588996350765,0.6912738680839539,2.886476993560791,0.5055673718452454,0.005131958983838558,0.47985467314720154,2.9293487071990967,0.20565836131572723,0.004135383293032646,0.6791409254074097,2.970937967300415,0.2626887857913971,0.00424705957993865,0.5400278568267822,3.033780336380005,-0.08486153185367584,0.0028925584629178047,24.87504315909915,83.14045482241008,76.66011969549379,72.6500125310976
side-lean,0.5021800398826599,0.5175654292106628,-0.9138111472129822,0.9999121427536011,0.5057780146598816,0.4537506401538849,-0.8618407845497131,0.9998611211776733,0.5188731551170349,0.4473626911640167,-0.8613927364349365,0.9998795986175537,0.5305070281028748,0.4414086937904358,-0.8608719706535339,0.9998557567596436,0.467425674200058,0.47708645462989807,-0.869540810585022,0.9998595118522644,0.45481327176094055,0.4869375228881836,-0.8695626854896545,0.9998711943626404,0.44480207562446594,0.49686720967292786,-0.8692552447319031,0.9998438954353333,0.5492630004882812,0.4616101384162903,-0.5446903109550476,0.9997994303703308,0.4289761483669281,0.5326886773109436,-0.5935027003288269,0.999841570854187,0.5349589586257935,0.5603318810462952,-0.8023947477340698,0.9999362230300903,0.48833993077278137,0.581834077835083,-0.8128735423088074,0.9999179840087891,0.6977735161781311,0.7947773933410645,-0.33312568068504333,0.9997615814208984,0.36654454469680786,0.8882908225059509,-0.47357258200645447,0.9995024800300598,0.7638083100318909,1.234800934791565,-0.2076156735420227,0.34232744574546814,0.2880703806877136,1.3135987520217896,-0.3976436257362366,0.383675217628479,0.801372230052948,1.5426867008209229,-0.4228562116622925,0.044842880219221115,0.2900182604789734,1.6481122970581055,-0.4649926424026489,0.033167656511068344,0.8493875861167908,1.6458828449249268,-0.47744131088256836,0.045950595289468765,0.2764558792114258,1.7794629335403442,-0.5170727372169495,0.034516192972660065,0.8113297820091248,1.6715549230575562,-0.5526236891746521,0.08112362772226334,0.29251763224601746,1.7824336290359497,-0.5914150476455688,0.06005128473043442,0.7900510430335999,1.630346417427063,-0.4701839089393616,0.08466485887765884,0.320759654045105,1.7381325960159302,-0.5078781247138977,0.06166107952594757,0.6729257702827454,1.597069263458252,0.07139690220355988,0.0013588888105005026,0.45517072081565857,1.6309189796447754,-0.06466300040483475,0.0011356434551998973,0.685677707195282,2.2646517753601074,0.030408227816224098,0.006020744796842337,0.4858480989933014,2.302091360092163,-0.11537102609872818,0.005965048912912607,0.68817538022995,2.787156581878662,0.45584964752197266,0.006405392661690712,0.4857407510280609,2.8320255279541016,0.18308909237384796,0.004206506535410881,0.6907985806465149,2.883852958679199,0.5011950135231018,0.005195322912186384,0.48003455996513367,2.922236919403076,0.20878846943378448,0.00418911874294281,0.6782509684562683,2.968688488006592,0.2622600793838501,0.004178283736109734,0.5403183102607727,3.0252246856689453,-0.06525850296020508,0.0028122528456151485,24.98185226687405,82.87318317517804,76.70183452087257,72.67056805663738
side-lean,0.5021815896034241,0.5175414681434631,-0.9819145798683167,0.9999164938926697,0.5057133436203003,0.45338332653045654,-0.9295235276222229,0.9998681545257568,0.5188405513763428,0.4470198452472687,-0.9288161993026733,0.999885618686676,0.5304706692695618,0.44099798798561096,-0.9283478260040283,0.99986332654953,0.4669516384601593,0.47713345289230347,-0.9365271925926208,0.9998673796653748,0.45433247089385986,0.4874056279659271,-0.9366158246994019,0.9998781681060791,0.444425106048584,0.4978998303413391,-0.9362243413925171,0.999852180480957,0.5490824580192566,0.46119818091392517,-0.6079346537590027,0.9998104572296143,0.4280458986759186,0.5369858741760254,-0.6374574303627014,0.9998500943183899,0.5350155234336853,0.5603406429290771,-0.8628502488136292,0.9999396800994873,0.48832473158836365,0.5818508863449097,-0.8709331750869751,0.9999226331710815,0.6977596282958984,0.7820579409599304,-0.3736984133720398,0.9997755885124207,0.36690670251846313,0.8886252045631409,-0.4829641580581665,0.9995312690734863,0.7636353373527527,1.2189069986343384,-0.21125428378582,0.3345220685005188,0.28933608531951904,1.310253381729126,-0.39224526286125183,0.3720387816429138,0.801668107509613,1.5449633598327637,-0.40324535965919495,0.04515478387475014,0.28928038477897644,1.6461492776870728,-0.46547380089759827,0.030970413237810135,0.8484538793563843,1.647408127784729,-0.4482566714286804,0.04701348766684532,0.2754669487476349,1.7715528011322021,-0.5171638131141663,0.03248174116015434,0.8106421828269958,1.672142505645752,-0.5303890705108643,0.0828152596950531,0.2911691665649414,1.782896637916565,-0.5929477214813232,0.05669800192117691,0.7894653081893921,1.6307891607284546,-0.45011216402053833,0.08708363771438599,0.32727324962615967,1.7439817190170288,-0.5089138746261597,0.05823945626616478,0.6751087307929993,1.5839039087295532,0.07041845470666885,0.0013270837953314185,0.45924943685531616,1.6262859106063843,-0.06392080336809158,0.0011015842901542783,0.6936176419258118,2.244760513305664,0.04117997735738754,0.0057907709851861,0.49636024236679077,2.2946839332580566,-0.05834690108895302,0.005651747342199087,0.7004173994064331,2.750753402709961,0.47651681303977966,0.00622310908511281,0.5005437135696411,2.814467668533325,0.22539092600345612,0.004053185228258371,0.703985333442688,2.84212327003479,0.5239807963371277,0.005170992575585842,0.4954233169555664,2.9015307426452637,0.25009265542030334,0.004196992143988609,0.6937517523765564,2.9349911212921143,0.29505327343940735,0.004005498252809048,0.5571061968803406,3.006211519241333,-0.01865927316248417,0.0026967735029757023,24.64771006470892,79.64546653551155,76.70183452087257,70.49760413447427
